Busca Local + Mutação Alta,1799.1,1900.2,1911.7,1915.3,1922.4,1926.8,1929.3,1935.2,1936.7,1939.0,1941.7,1943.2,1945.3,1945.9,1948.0,1949.0,1951.1,1951.4,1953.6,1954.1,1954.1
Mutação Alta,1798.9,1801.1,1801.2,1801.8,1802.4,1803.6,1804.4,1805.4,1805.8,1806.9,1807.7,1807.8,1808.7,1809.0,1809.4,1810.2,1810.4,1810.7,1810.9,1811.5,1815.8
Mutação Uniforme,1801.1,1803.7,1804.3,1804.8,1806.0,1806.6,1807.6,1807.9,1808.3,1808.3,1809.0,1809.0,1809.3,1810.0,1810.9,1811.6,1812.2,1812.6,1813.2,1813.4,1817.3
