Busca Local + Mutação Alta,988.8,1037.5,1042.2,1045.7,1047.5,1049.6,1051.5,1053.7,1055.1,1055.8,1056.6,1057.7,1058.2,1059.3,1060.2,1061.7,1062.2,1062.2,1062.2,1062.6,1062.6
Mutação Alta,989.8,991.4,992.5,993.1,993.9,994.7,995.3,995.5,996.0,996.0,996.2,996.7,996.9,997.0,997.7,998.3,998.7,998.7,999.2,999.5,1004.0
Mutação Uniforme,991.2,992.4,993.3,994.0,994.4,994.8,995.7,996.3,996.6,996.6,996.7,997.3,997.9,998.3,998.3,998.3,998.6,998.6,999.7,999.8,1003.2
