Busca Local + Mutação Alta,1476.2,1551.7,1558.2,1563.6,1567.8,1570.1,1573.6,1576.8,1577.5,1578.8,1579.3,1580.7,1581.6,1583.2,1584.8,1585.9,1588.0,1588.5,1589.5,1590.3,1590.3
Mutação Alta,1477.5,1478.2,1479.7,1480.7,1482.0,1483.0,1484.1,1484.8,1485.3,1486.1,1486.4,1487.9,1488.3,1488.6,1488.9,1489.0,1489.0,1489.1,1489.6,1489.7,1493.9
Mutação Uniforme,1477.3,1479.0,1479.7,1482.0,1483.1,1483.5,1484.0,1484.4,1485.0,1485.6,1485.6,1486.9,1487.4,1487.5,1487.9,1488.0,1489.0,1489.4,1489.6,1489.9,1495.8
