Busca Local + Mutação Alta,1310.7,1383.9,1391.5,1395.9,1400.5,1404.2,1405.8,1409.0,1412.2,1413.0,1413.9,1415.1,1416.7,1418.1,1418.3,1419.3,1419.4,1419.7,1419.8,1420.5,1420.5
Mutação Alta,1315.3,1317.1,1317.6,1319.4,1320.3,1320.6,1321.5,1322.0,1323.3,1323.5,1324.2,1324.6,1325.2,1325.7,1326.3,1326.8,1327.0,1327.3,1327.6,1328.3,1332.2
Mutação Uniforme,1313.7,1314.9,1315.4,1316.3,1318.5,1319.1,1319.9,1320.7,1321.2,1322.3,1322.6,1322.8,1323.2,1324.3,1324.3,1324.6,1324.9,1325.5,1325.7,1325.8,1328.9
