Busca Local + Mutação Alta,2933.0,3070.9,3083.0,3088.4,3095.2,3100.8,3108.7,3114.2,3116.1,3118.1,3120.8,3124.3,3126.5,3127.7,3131.6,3133.7,3134.2,3134.3,3135.9,3137.4,3137.4
Mutação Alta,2927.5,2929.3,2931.6,2933.3,2935.4,2937.9,2939.2,2940.2,2940.8,2943.2,2945.1,2946.3,2946.5,2947.6,2948.8,2950.3,2950.9,2951.8,2952.8,2952.8,2958.5
Mutação Uniforme,2926.2,2929.1,2931.1,2933.4,2934.1,2935.8,2936.8,2938.1,2939.9,2940.4,2942.7,2942.9,2944.0,2944.9,2946.3,2947.4,2947.5,2947.8,2948.4,2948.7,2957.9
