Busca Local + Mutação Alta,1964.6,2061.5,2075.7,2078.2,2083.7,2089.2,2093.3,2096.1,2099.0,2100.6,2101.3,2102.8,2103.9,2104.9,2107.0,2109.6,2110.5,2111.4,2111.8,2112.1,2112.2
Mutação Alta,1963.9,1965.1,1968.2,1969.7,1970.1,1970.9,1971.0,1971.5,1972.9,1973.2,1974.4,1974.9,1975.5,1976.4,1976.8,1977.3,1977.3,1977.3,1977.4,1977.7,1984.9
Mutação Uniforme,1959.7,1961.7,1963.2,1964.9,1965.7,1967.1,1968.5,1969.6,1970.9,1972.3,1972.6,1972.8,1973.0,1973.6,1974.9,1975.3,1976.0,1976.3,1976.4,1976.4,1985.8
