Busca Local + Mutação Alta,1635.8,1728.4,1732.8,1736.3,1741.2,1745.4,1748.5,1752.6,1755.3,1756.4,1758.0,1759.8,1761.3,1762.2,1763.9,1765.5,1766.3,1767.0,1768.3,1769.8,1770.2
Mutação Alta,1637.8,1639.8,1641.4,1641.9,1642.3,1643.0,1643.3,1644.6,1645.1,1645.5,1646.4,1647.5,1648.2,1648.9,1649.4,1649.6,1650.1,1650.1,1650.1,1650.8,1655.1
Mutação Uniforme,1637.4,1639.5,1640.5,1641.1,1642.5,1643.4,1643.9,1645.6,1646.0,1647.8,1648.6,1648.9,1648.9,1649.3,1650.0,1651.0,1651.3,1651.5,1651.5,1651.9,1659.9
