Busca Local + Mutação Alta,3253.8,3389.5,3408.3,3414.7,3423.2,3426.9,3431.8,3435.8,3441.9,3444.6,3445.0,3446.9,3448.8,3451.3,3453.5,3454.5,3455.7,3456.6,3457.5,3457.9,3457.9
Mutação Alta,3247.4,3251.1,3253.9,3256.9,3259.2,3259.7,3260.0,3260.9,3261.5,3262.2,3263.5,3264.9,3266.8,3267.8,3269.3,3269.6,3270.3,3270.5,3270.7,3271.4,3278.2
Mutação Uniforme,3247.1,3249.6,3252.1,3253.9,3256.2,3257.4,3258.1,3259.6,3260.4,3261.8,3263.0,3263.7,3263.8,3264.6,3264.7,3266.0,3267.7,3268.3,3268.3,3268.4,3280.4
