Busca Local + Mutação Alta,2771.3,2894.1,2908.5,2918.2,2920.7,2925.3,2929.1,2932.3,2934.5,2935.9,2938.7,2939.9,2942.5,2945.1,2946.3,2947.9,2949.6,2953.0,2954.2,2955.6,2955.6
Mutação Alta,2769.8,2771.8,2774.8,2777.0,2778.9,2779.1,2779.9,2782.0,2782.3,2782.7,2783.2,2784.6,2785.5,2785.8,2786.2,2786.9,2787.6,2788.8,2789.5,2789.5,2795.2
Mutação Uniforme,2767.0,2769.3,2771.8,2773.2,2774.4,2775.8,2776.6,2777.5,2779.3,2780.6,2781.6,2783.0,2784.1,2784.8,2784.9,2784.9,2784.9,2785.8,2786.9,2788.1,2796.1
