Busca Local + Mutação Alta,3088.5,3200.4,3215.1,3226.1,3233.8,3240.7,3248.4,3250.9,3254.3,3259.3,3265.4,3269.2,3271.2,3273.9,3274.3,3274.7,3276.0,3276.3,3277.0,3277.7,3277.7
Mutação Alta,3091.2,3093.4,3094.8,3096.0,3098.4,3098.9,3100.5,3102.3,3102.8,3103.3,3105.6,3106.7,3107.0,3107.7,3108.3,3108.4,3108.8,3109.0,3109.4,3109.5,3116.3
Mutação Uniforme,3091.6,3093.5,3097.7,3098.8,3099.3,3100.1,3101.3,3103.0,3103.7,3105.8,3106.6,3106.6,3107.3,3108.1,3109.4,3110.6,3110.8,3110.8,3110.9,3110.9,3117.6
