Busca Local + Mutação Alta,664.0,700.8,703.6,706.6,709.0,711.5,713.1,714.4,715.0,716.4,716.8,717.4,717.8,718.2,718.5,718.5,718.8,719.1,719.5,720.0,720.0
Mutação Alta,662.5,663.7,664.5,665.1,665.8,666.1,666.4,666.6,666.7,667.4,667.7,668.2,668.5,669.5,669.6,669.8,669.8,670.0,670.2,670.5,673.9
Mutação Uniforme,665.5,666.0,666.4,666.7,666.8,667.3,667.4,667.9,668.3,668.8,668.9,669.1,669.3,669.3,669.4,669.8,669.8,670.0,670.3,670.7,673.6
