Busca Local + Mutação Alta,3092.2,3203.8,3214.2,3223.4,3227.2,3236.0,3243.5,3248.6,3250.8,3253.5,3254.7
Mutação Alta,3091.3,3093.9,3095.4,3097.4,3098.2,3099.7,3100.6,3102.5,3102.7,3103.7,3118.4
Mutação Uniforme,3093.0,3095.5,3097.9,3099.2,3100.4,3100.9,3102.3,3102.7,3103.2,3103.6,3116.1
