Busca Local + Mutação Alta,2927.5,3073.0,3083.9,3094.5,3099.5,3105.5,3113.6,3116.0,3117.9,3120.1,3120.1
Mutação Alta,2929.8,2931.3,2934.8,2937.6,2939.0,2940.0,2940.2,2941.2,2941.7,2941.9,2953.1
Mutação Uniforme,2931.2,2934.3,2935.1,2936.9,2937.5,2938.9,2940.3,2940.5,2941.3,2941.8,2952.5
