Busca Local + Mutação Alta,1639.9,1722.9,1732.1,1739.0,1743.6,1746.9,1750.5,1752.0,1753.1,1756.2,1756.2
Mutação Alta,1636.8,1638.2,1639.7,1640.4,1642.7,1644.0,1644.9,1645.7,1646.6,1647.2,1655.2
Mutação Uniforme,1639.6,1640.2,1641.2,1643.0,1643.4,1644.8,1647.0,1647.1,1647.5,1648.3,1654.8
