Busca Local + Mutação Alta,826.5,885.9,889.4,893.5,894.9,897.8,900.4,902.1,903.0,903.7,903.8
Mutação Alta,826.1,827.1,828.2,829.7,829.9,831.0,831.4,831.6,832.4,832.9,838.5
Mutação Uniforme,830.3,830.9,831.4,831.9,833.0,833.5,834.8,834.9,834.9,835.5,840.1
